2	648.0157837051356 79.94158926000081 -16.590956799402626 25.25378622095569 0.9879686606973239 5.1349241761121505 -1.7155893449201065 0.5649314155551856 -8.854792976771794 -3.6186721209915422 -4.28812989364546 -6.164961654934489 -5.72456935578324 6.278587724446744 -6.134481700580782 -0.31400614655799947 -3.0886983377760715 -4.336827411238178 -3.5135170937271085 -4.832475406545487 -6.2239129846285906 -0.29715176452133724 -3.346816388440521 -1.3683023745584721 
3	543.2085356737603 98.0373998415251 -10.56134027887391 35.81259907377536 1.4076138004916987 12.336972849733957 -1.5640888718346997 3.0654463176712556 -4.569690490884513 3.7669337907793303 -6.210228947705678 0.09662456345975728 -4.217999410832595 0.28621072092855343 -4.706623364521495 -1.1767836780005476 -6.624234784882335 -2.3978184007474543 -7.151402610701955 -2.5645398351896955 -5.35290391953678 -2.2886079437680373 -6.621340716359517 -3.5515987895469365 
2	647.1818197619916 81.54546151968775 -11.60115661193717 17.206009750630155 11.676503168151651 5.707435311816959 -4.759227595826812 -0.39407346988704817 -2.5550335616147484 3.6772827412025286 -8.654866107409289 -7.361005778417432 -1.0375860597612023 13.39005988461238 -7.7627784389472 -5.4654085228584135 -3.8610018355323725 -1.4219878880635617 -10.090915103035915 1.551732554305302 -5.390543192301994 -1.825356746248305 -0.9944108992169975 -1.124329005830045 
3	546.1591055034573 95.06916395176154 -10.457806369642565 28.362597994003384 2.4834704838955557 11.794646432256886 -0.3087872668944435 3.249696812218389 -6.248342027075134 2.4866617894131684 -3.667101475719632 -3.852081467468398 -1.3327857259730207 0.11334655457545632 -3.8608955298760894 -3.2922246417471475 -5.1977637296825465 -4.88899900884216 -4.843146543934975 -3.8661544988278798 -3.8955536429230104 -4.201211722381743 -5.478900178288826 -4.247394536796235 
2	673.4098549381014 79.80420729113224 -22.14092429155045 18.213118622543288 10.599388050684835 -3.5425495224010892 -3.39538379434588 -0.7371707072749074 -9.645950437923723 -2.636899158171547 -8.485589108026241 -9.328624620271098 -6.5466103323609115 11.76785932776233 -6.3231109563698285 -1.8042051775315642 -4.903701041367465 -2.506815580817075 -6.047067295968377 -3.7932620633145198 -4.97271920767282 -1.1304816007634249 0.0370828541471083 -0.5070322365459327 
3	560.0235582503285 88.19283891317681 -15.470013919978157 27.76137939418476 -2.0984470251171 12.822643202038963 -2.2519512705256144 9.084054722272915 -6.504618328159073 2.8399051609157873 -4.891628587581344 0.7726385463808664 -5.558498343355422 0.9677671476410501 -3.363082330639992 -2.3114666316808887 -4.732726562788428 -1.446904641651318 -4.937287200866303 -1.46849494968811 -2.6868187680582234 -3.263321249177675 -1.8171768005036912 -2.406142352596459 
2	680.3862805344348 55.42810936075731 -19.32584652937507 38.5930885688431 -2.8462472031193293 5.6673132199562035 -2.755654485103123 3.8378186897111095 -5.202781514332095 -6.10857611219549 2.0298652744498105 -2.3842633060281737 -1.9190928972219246 1.8678248233809474 -5.2455025044121095 -1.470803188090974 -2.317680808923895 -5.963867910009231 -2.384289007254686 -1.9867580960463909 -6.019552715478032 -4.761139442081083 -2.230778196565237 -6.580935701680729 
3	600.8540031945237 74.91302589587652 -11.433423687824185 27.188832852054308 -1.2667042321573565 13.761393032340694 0.38843333127836355 8.322396530920974 -4.054570904606028 4.141867847157448 -6.121936768872579 -4.17646595085625 -1.0481942419875316 3.560965863440774 -4.473266884827244 0.30378401233668456 -7.7320466476352 -5.5086754896545544 -3.874459748795806 0.09223783170825957 -6.800145293544905 -0.8732166116475729 -1.9176137213061077 -0.6700469896804266 
2	658.1153460005331 78.64085973450243 -17.186111690288556 23.327266688758854 2.242546778409745 2.207590001037246 -1.8017049651184633 -4.255947903927579 -4.954201415158818 0.20809759755051144 -8.143465554672574 -6.798478896210388 -5.51801842834532 8.334321598397329 -7.325991879587719 -3.3077701886601596 -2.513851199625659 -4.464337557322394 -6.067043443430408 -1.5799143137857354 -6.359956549154965 0.6851580332723238 -2.0702892188686595 -1.7427481892834138 
3	543.1277197748718 91.94328439250728 -7.026896785900126 30.156669589896758 -1.1756375387357028 11.274943197194837 -0.050687345764378354 2.386871661207839 -4.274261301708839 0.7674057153387773 -3.8793726733331595 -4.998763138691591 -2.2972511437413736 -1.1248647613966642 -4.560898398610853 -3.3533604607167793 -5.236102209036973 -4.979015321842578 -3.4936410933117137 -4.163008349648815 -3.638224208575686 -4.1538257190258 -3.118194215621193 -4.032333338795157 
2	630.3409212892946 93.25208078505163 -17.158922759643467 22.984423941229593 8.49492626370508 3.78821789545964 -2.7078148295949656 -3.644289483545715 -4.569509340108191 2.1337843404840626 -6.570332009419737 -13.739888412362847 -4.578575232053144 12.489100618993952 -5.824997852480525 -7.353618849391932 -0.739184205722007 -3.5147249988357103 -7.785671568077676 0.4351916856078682 -4.972182849057908 -3.6772600567404985 1.4220962768140717 3.6104592219724356 
3	489.44957522864496 82.42089316639479 15.507536682266805 33.1252578339058 -0.4367450402496572 21.074947681128048 -6.875915993807076 11.66052882284586 -6.102518759549583 4.095957700623576 0.15623516813044824 -4.503265114712738 -0.4199613687656992 0.32482258290669 -4.247797475821916 -0.2580511034615379 -4.927405888904355 -1.2857725522319363 -2.8133297253442384 -0.25865435349399946 -6.058637140570659 0.019342513385653223 -4.794889340821844 -2.919309284220123 
2	567.3431094635374 79.57668102775057 3.3452845157408 28.662377255394617 -14.213164464550117 4.070145986850666 -12.717034933624534 -4.69439589751204 -8.833232435280594 5.984732616365949 -0.6738197549822973 -0.2503059463027033 0.5587505701761365 -6.791655234087422 3.654372940527489 -6.490834059251205 -9.29887460229568 -0.24132316455432887 -16.39339480360112 -5.324328646006489 -12.201231168781568 -6.755971324441329 -5.384360855800909 10.90493538252889 
0	690.0728777592865 76.84886155749095 -34.24285905821541 1.4530938895615206 -10.104176700526606 -10.145177098715632 -14.000852306560075 -17.8562072492695 -11.32900136386276 9.478195070128663 -4.999252630427696 -2.9984789982938906 -10.608461455912085 4.492370663675719 -1.0896479630730485 -4.364141857853705 -11.431800933182863 -3.915280395432279 -17.444843869654292 -9.20962928092176 -15.980329160233804 -2.814733444211759 4.352956724388972 27.954723233770906 
2	691.6753104058648 96.9130657061163 -24.43632363816064 5.268609474957103 -11.888308288779308 -11.376302426166701 -14.59497570040784 -21.74502836431165 -15.618060267870058 2.3558298370866306 -6.442729504829279 -4.594032864637532 -8.941544466766743 1.2754036531990403 -3.651941264324281 -2.208932258288643 -8.006162004503345 1.4021159728557029 -19.1855014928573 -11.976157717621986 -17.548681937746615 -5.792902474595818 -3.201570560007938 13.400762006424335 
0	693.366650153283 85.76725549651158 -40.33840501068895 3.7261794161446318 -12.706474550519706 -16.066906298286376 -9.910199870087016 -24.0114237327571 -11.30530042122371 10.493768718974836 -10.710307687837465 -6.418862672684555 -8.701974225366339 2.277037180110592 0.7686176936383579 -6.5243758641685385 -12.713929240314485 -3.0344982706448316 -18.804772673986555 -8.584663576881082 -10.084558067256683 -6.314976554769375 4.796070491501331 21.89952311040362 
2	647.2015173015702 102.82619317061406 -9.833047647042578 9.307758328121247 -21.151770757655658 -6.445705328101616 -11.351047821328953 -6.678429170307131 -11.003515141391906 3.850818241054232 -2.4709930626032945 -2.988987321241421 -8.085873727136805 -3.204691285768849 -2.4260028285149082 -6.1934753446456945 -9.064700059644169 2.8700443995652285 -12.190334126133475 -9.486867965732694 -7.561456791179145 -3.012895517196288 -9.345895821077654 6.923919880150434 
0	644.5729857527994 101.3553951292329 -1.4007301287209029 16.6439219690912 -27.48910367042551 -5.83947251118997 -9.09978828432949 -11.625256743440156 -18.113232334850938 -2.156011709948687 -2.7181558760744307 5.926474776093099 -2.882070252461765 -7.49666796830833 4.680239382951205 -12.15359296317307 -16.520648021417355 8.303631029170827 -12.501642150974165 -4.65049050487764 -6.3282085524661 0.5690549448504454 -11.980349017624553 7.923410423343152 
2	715.2005606554466 105.87258574474437 -20.493790828927317 -3.9307196564734226 -21.79938793524236 -10.04863484507608 -24.033989956529165 -12.616116838024515 -11.999486226659805 3.5796796134263977 0.635130404411131 0.8107884871530207 -6.454991101904377 -4.6019401665133355 -3.0401538493280227 -6.793870699867618 -9.342808654425085 -1.2492068177222644 -7.960841951598642 -0.5044944696455343 -7.400887603101702 -2.3393230898544393 -9.194288417186144 -1.9742398918852062 
0	637.778815998147 87.12346452000294 -7.9081585064562745 41.30531702114865 -10.942981813372946 -28.982633119411815 -22.012113783457746 -15.995003681203595 -9.681846416313844 -1.3588145418845772 -11.724274122651726 0.8797433095705434 2.644492389780691 -3.312898609313199 3.391432625593753 -6.980698974754459 -5.014899442997542 -3.831556517254235 -18.9181186330668 -3.1920602246741234 -9.290035952516648 -11.274050144757158 -8.749228574007176 2.923589216372593 
2	623.5376579597311 100.4531999816352 -7.39131422256079 20.409472739779456 -8.302859589000509 -12.258086997026027 -19.731269702799647 -19.025543389630357 -6.44902151575976 -3.9241005440122385 -5.813868662684103 -8.879074701485862 -4.563248360795533 2.9837235372224504 -5.372628428460979 -6.609002698108782 -12.17393542867804 -0.829637224737201 -11.085370041394873 -2.303297164406283 -7.460766742016487 -3.4924881593049886 -9.341673801709868 -5.174775282289574 
0	684.4065632276879 109.56683430944572 -45.4659172878007 21.774667826046592 -17.476650319749307 -21.503321113789916 -16.628596146029853 -32.76967359443407 -1.3605977471443522 12.170789461503686 -15.69243581269958 6.483491371604362 -10.103871336028988 6.51984959416649 2.296487057289714 -10.10682040401294 -14.113652652954798 6.604113445797211 -18.071817519042085 -11.173377975611253 -8.681420680874723 -7.255180872050712 -7.929559175007817 -4.103302536031884 
2	673.8992881152712 120.15236867707316 -16.379069498490715 7.685205820757961 -17.261743342947977 -11.313763991116812 -16.71615361236103 -22.11946588299348 -8.462885048954556 5.8803117259001425 -8.911345407300995 -2.0023151295718566 -6.983042077409838 2.1775568370039737 1.6362623266804663 -7.910492000569093 -11.994660089783622 2.681337002167285 -13.180201910616878 -7.2824011347061335 -4.534084945515819 -4.855637952465546 -8.231794287378374 -4.052173502883202 
0	668.5799049167218 123.62704527832861 -36.60425875304923 25.260261028238126 -13.065341958369254 -21.559080155322256 -18.885270126464928 -33.741047116315286 -6.760977363728993 7.7240076750415065 -8.653346205294552 4.814743401713342 -8.253713572556196 6.084760242585939 5.484043380671123 -13.554264822264606 -14.452680319981214 4.646552837314797 -20.468265832224873 -7.923832932203178 -7.522576292765385 -8.64475150707127 -10.881805196036241 -6.369438105725884 
2	661.450422052719 104.32037025247766 -13.358766868147763 10.251035008523816 -19.47544625036811 -5.079702375250011 -13.8314433840751 -15.37906511887492 -12.121921252252255 0.16950095048373642 4.410555137962401 -4.039349051334464 -5.5180893586717525 -1.4851359183862172 5.73566216318977 -8.03887529470193 -12.705563858159003 -5.661525466513051 -16.081907540151924 -5.172116184248941 -12.111472452207495 -6.455360888733534 -9.239662262592443 11.841013696369298 
0	717.6382193345753 93.16625932607103 -55.93546553403725 6.202165727177902 -38.642952512363856 -10.37985487865451 -2.4244875885256576 -29.728353649340278 -4.7604940068511405 14.952384156585673 -3.220354256450065 2.2463894443635843 -12.553024819076427 -5.84732243899902 5.54506317240742 -9.91623765478567 -14.102918092519664 -0.7438405470627826 -21.46123353990102 -7.212488751844397 -4.1936187266795395 2.132918354808166 7.422883371048984 27.161460953731115 
2	720.6685797450087 94.20140607279363 -37.61926473500317 -4.532333217733007 -16.59477024492675 -15.758704889137835 -16.98471688562824 -16.365805851680896 -1.0034636323378059 8.920107961414896 -4.900117837819313 0.9114747175628773 -11.38055372883751 3.7638589451804156 -1.6600928093401004 -7.672098684784538 -14.096192007008977 0.0845094035224332 -19.362548965468743 -11.55174571415796 -12.346867086961597 3.568091744525099 4.541800146169672 25.2278374020947 
0	711.4586563674062 89.46598431148311 -47.301257912585136 16.04892789466983 -27.603196599214925 -18.294977952795218 -8.018064680153646 -25.532905116181983 -5.544446324451982 8.204203505682724 -7.649426235396494 6.54744973175221 -6.037999530702642 -1.2247890933730727 2.076203639457724 -16.85613686563017 -12.903000076618671 2.126657596182754 -21.52038711560209 -11.336518934851506 -1.889633835480821 3.850984750464835 14.166963075578213 28.044209988791895 
2	672.8851624343217 98.3847612731175 -11.876106209244277 20.648841486167477 -34.8716612998413 -9.875014980788357 2.218255229062981 -16.145960860685733 -17.347254906460403 -3.864250056816678 -5.605666671408018 2.4387981107532677 -0.42418678669929943 -5.892516298617023 -1.5836337313242717 -11.53435870878014 -13.717589111519889 -1.4119462376638554 -17.664386430823903 -11.981857417478327 -10.642355295265919 -6.081295672345551 1.2899888785151354 20.854757660661107 
0	694.7771285413454 92.08409584011673 -36.90874005237692 22.15982020643311 -27.118651908553375 -15.709183013125173 -7.913427114723182 -28.461725378390632 -6.998486299837255 3.6385332452595835 -5.732342739634503 9.500628343216867 0.9723343292219366 -0.0465910512120228 -3.6759704308197825 -16.453100774987163 -11.48920309095472 -6.1200725462504835 -20.67240482261486 -6.756968898548698 -2.9270654348866807 7.468750947064997 22.892143328391825 25.941898533566018 
2	742.996922335831 98.24932332232306 -55.71172776963984 11.940629595059784 -18.960078890411744 -19.882913926749694 -6.888435534773675 -28.93966347178749 -7.545126508627996 10.825326844474642 -9.613039472583239 4.3881621320481266 -6.490955732387699 3.7408238641164075 5.765107075384726 -9.743758110988493 -13.304627794655335 -1.813746555773856 -14.897743179567055 -7.502317790286199 -5.1935116275704285 -2.6234085406382435 11.488143419387313 27.854103376729036 
0	667.9193687629822 109.94761695555248 -42.28216777780358 15.986677503268615 -22.588555844352918 -24.089671839654294 -6.844203269075242 -35.008677900862324 -4.092852322343015 10.597224168525873 -7.5808881934272385 -0.38933781404225987 -11.455353953919449 -2.2665240019291084 4.619668291950789 -10.362003854418816 -9.094405070586115 4.267130227792574 -18.579309034784135 -5.388788875996314 -7.845149584297557 -11.325298157792567 -3.5699198175859648 10.537692254914452 
2	701.3607060624665 101.61942035312111 -33.52727863631965 1.6800155520700342 -28.977999929979262 -6.556757742468997 -11.741573883046373 -17.282411134096318 -14.181675785517093 4.3244118542793455 -3.4227929616241153 6.852421108366794 -16.70316401657309 0.36452472708982325 -1.6484421164046938 -4.907534888412754 -7.060350776504417 -0.11723133688051927 -14.968125572384846 -2.6077490952165054 -6.750083431615716 -8.845016465266202 -8.523105301391839 5.348977180700539 
0	693.1993984687857 117.54531671254915 -47.36096665747301 2.031874608452893 -38.347936687397336 -16.719782404984212 8.84768126537729 -35.13894863015947 -9.406276849146943 7.532644693316065 -2.186499030293286 9.767925416565285 -18.744899488276708 -1.432851964743158 0.1820529750641075 -9.782330635333823 -9.379826357884133 6.841886049651252 -20.19647356455694 -4.278557219295643 -9.871123076516826 -10.334368604950377 -4.224821418500073 11.771480031718518 
2	670.60651766942 117.39409690938619 -23.226001411135552 -2.153564855352212 -27.46559493592035 -9.69224395212967 -10.764444452364598 -29.03171237468812 -5.051496628969924 6.574654539168495 -1.6765866963243066 0.6071106168906137 -14.359364595338038 -3.0839864458105666 4.508408221384435 -11.95211757654312 -12.051733487395047 4.567511886340183 -12.253872853273027 3.2043853975309897 -3.3249951713421213 -6.628751593589403 -12.662409515013028 -5.222525300091927 
0	665.5406458270354 95.37534828365894 -33.950964394967286 31.79620532458904 -13.349427805816411 -26.76337017619159 -11.404723538277732 -27.973270264586525 -4.433158420076573 7.952587451280121 -13.025058351913575 0.27216938024967874 -9.028449682153504 -4.587247517629788 2.957006575586555 -8.321989700197411 -10.664115414717132 3.409821142706488 -16.436458365336073 -4.818246028851033 -10.457317770178154 -13.29417200579867 -2.049520447082929 11.245267223385753 
2	612.9236423003849 94.16194699521755 -15.011104284930727 49.84549160177524 -17.052293541664383 -22.698808144516256 -10.120082211582805 -15.855157961089244 -8.744955947943787 -3.495478510730757 -19.288672503980663 -2.6625546678364778 2.210838702830534 0.27161586343017474 3.825429329112764 -5.010354980249373 -9.421292781773962 -1.745438194494479 -17.3139787891769 -0.695598235301002 -8.322034720849485 -15.29427566162939 -6.618209539410373 0.3676407392407839 
0	679.2300234800764 114.64695085977722 -34.69425414206001 1.1040062944809745 -25.14924958946141 -13.584575055168298 -5.521503169830119 -22.82471700030937 -18.130550817467235 7.612241827083001 1.5689298100428748 1.9062447971767178 -10.727060137128037 -0.9008653334429787 2.171416806955081 -7.781788932731679 -9.442141013354357 3.502533554075086 -16.483237072007164 -2.9208294696708625 -8.744975525466945 -11.395628646665969 -6.6786937605714165 4.880502202150392 
2	661.8832247269597 103.58554057331834 -1.6427521460047108 12.548989745137115 -12.784836017806601 -7.092022292691066 -28.339408391806277 -14.317535970297406 -12.073736206987274 0.06821239265940883 2.292541664791901 -3.462542627228974 -6.070689695695501 -0.29436999661400304 0.23285845919694814 -5.8548720610678044 -13.240579710484406 -2.556263257787984 -15.278122994109538 -8.611794191086966 -9.626031426577214 -0.845082463159952 -7.504669376964283 2.9678589708976886 
0	642.4936464794132 94.504322856142 -18.344566828810926 21.59874770762232 -6.405151631832037 -21.819005889889944 -21.788767880135772 -15.046415413499584 -13.13457259905416 4.719407956498742 -6.263203631212964 -4.595407321305421 -6.753434444483393 -1.6028225818869166 3.6090232808534566 -5.373986122244139 -7.347673199982251 -1.4091608566669787 -13.644254671569625 -3.0857819847756396 -11.538854117805132 -8.081468799413704 -10.4579539140277 2.2608072828898536 
2	634.4619093132877 103.43025367613293 -8.239001083986343 15.08175380734936 -18.885307134483032 -9.907888855171331 -11.327171034130233 -6.6013258676163025 -18.0962619558919 0.6038419679378598 -7.961394362656016 2.1833566077911923 -2.3473081851294144 1.6468352655932286 -2.6602292335244377 -4.742843617661149 -7.413531636681776 4.096838346188469 -11.837931653357282 -3.403183653600856 -8.080249576122876 -7.825432882523843 -11.315265761319855 -3.687534188943975 
0	673.4094997502048 117.40988423627346 -19.266059905063397 -3.1793105348305444 -32.48991704443652 -8.845003895107139 -9.890898937317465 -18.477504480359418 -22.085774836105347 4.190547384390396 -2.7322492153543756 1.8965058398853991 -5.6302384890426 -3.2401381802689904 3.9465426182993433 -10.547116139430887 -11.285837212270815 4.210197201024607 -14.422353609136795 -3.6839702503866802 -8.411559313066007 -7.262447787314369 -10.261657199493586 -0.030568761811138958 
2	711.3351696575864 111.33822943345757 -23.851414660379973 -6.651911208266816 -21.860221832512146 -13.091723227692267 -15.859593432184067 -17.943742179695757 -11.27746981784409 11.128763031448576 4.4168458459143425 0.12759730316892834 -11.153878082346766 -10.161318415875034 8.629022491252982 -6.947666356780035 -10.18312272702683 -1.7945914474543971 -8.680735073346726 -0.45021029172474647 -6.2929365514927245 -6.972944192406012 -11.203820799830591 -1.3931623565053344 
0	643.4372039224937 115.84172954331558 -12.577527559500295 5.674380921252125 -22.923237904129643 -8.0121239000583 -17.226053613647853 -19.478789079842084 -13.663020700813993 11.188615232223839 2.3174503345845054 3.3549280635890977 -14.9080562894117 -8.698435864675714 4.972472930041076 -7.317500998182738 -16.296376775331865 0.7429188626367963 -16.186375703268645 2.9079824467060202 -4.53297767441929 -3.705671047950779 -8.469989015617207 1.1883597917849706 
2	663.6956217633974 99.59901948635068 -12.366646001226279 7.42927218578764 -25.360380356247457 -5.594866268798625 -8.200617116377387 -10.027201197769164 -6.056258039480625 7.908124039734277 6.1700839781497665 4.715799653164311 -14.16236343822493 -4.345662992850545 -2.9405703726049417 -8.920134875336554 -8.004873033793464 -2.7030663889926227 -7.810180016957243 4.9565480496414605 -7.650864414494424 -6.471934774123142 -10.445260204423263 -4.015192026325971 
0	648.4705697665826 93.03581061900502 -12.859095936118491 31.121461739487327 -16.34362716316944 -12.313309762899223 -24.459897987098618 -15.886222696330309 -10.453564770655603 7.2599726024105085 -5.802853846873039 2.205053195496411 -9.80696331005063 -3.610891812108803 -0.5151356693098081 -8.683609832255303 -9.61434080646056 1.8950595425642338 -7.0431542449313715 0.9803455832331428 -7.864886403079079 -7.85885845523745 -9.659553026567234 1.3946801037240337 
2	743.5066815934183 94.37239581034457 -52.78325516777481 -4.7344997738330505 -36.32947105445815 0.6637690267461944 -9.10249300973881 -20.55490988733439 -11.72180985508383 15.013070738882615 -13.927341499944836 -1.01535670479605 -21.338137152357376 -1.2803741009519352 -2.442873921799089 -1.2676927003795961 -12.76675819541557 -2.3353651011671333 -7.975304319881179 -5.008560298993167 -13.978594420526743 -7.488451290362605 -5.356099779531911 13.908302462053594 
0	726.4062076235875 108.7945449983978 -65.93103968585439 -11.194756758631556 -47.37786860169941 1.5128524804366097 -9.912581184511744 -20.494128971551 -4.378884145354159 17.328951682944044 -4.321595170188058 -3.3105055344176497 -19.978179847617 0.6846174826312306 -5.429274539856224 -2.1698109424591117 -6.8810865781907555 -3.3394710140084003 -9.732039450343075 -2.5239001986695446 -13.64867606771235 -4.1034995774484955 -5.237993475632502 8.96340313040309 
2	695.877649893973 124.35688523568527 -40.2379524856489 -10.677493182051874 -40.82026387086283 -1.769063085592914 -15.296186292288045 -13.517619275586336 -10.488280384528885 18.43501935677921 -6.664613610921967 -0.7571920888939792 -19.19162164213464 0.8412726099322074 -3.71561352056817 -2.889127550045548 -8.057355932231205 -2.5714005470324732 -9.409418581118747 3.0201566702373523 -2.3791356416196594 -2.388915649116503 -10.811402767232456 -6.544686214115059 
0	680.0315131285813 110.54548779146617 -53.397811682202146 -14.207902165447264 -48.84892087131224 1.7762987631458411 -10.392835136941068 -22.459000299659483 -1.466756997695059 18.078838102653002 -0.5665951968139783 -4.561611780099006 -19.61065146610803 3.147305991147103 -10.097243679624496 -0.8799636403337174 -1.8851667228583113 -5.357301369607508 -0.4685799536991917 4.96160965639556 -9.383271048693947 -6.5554583997263185 -5.649120334121063 -4.0904382384240305 
2	635.4702744066083 104.86203247620058 -38.72296759356876 -11.676575485123037 -33.45361035585183 2.7363305225720036 -15.280295386441718 -11.51007756638648 2.334855786861902 12.294256050051313 0.07379806388323479 -5.416551863202351 -9.193377699026396 2.1019243835437633 -2.645489697651723 -3.458626528735929 -2.804901447926769 -6.1997799262863325 0.02981664003483364 5.789586473328612 -4.503155427628028 1.3298595871261127 -6.120776027746632 -2.6420394507998317 
0	663.7085363937593 121.68872622914827 -50.65528197361393 -16.50667518358846 -46.10240933747162 4.992357868453547 -13.255152305156233 -18.027919172801614 -0.9651205997026643 15.89851601334945 -0.39065466542042676 -4.1263790379398975 -14.391504607714038 -1.7435619922566612 -9.147711618645129 -0.7780316296552058 -2.5545991439698077 -5.237752242705007 -1.2920613511077028 4.920166864106588 -10.175591275715792 -1.156508471214268 -8.585024897460432 -3.394788345584012 
2	610.4837927946962 110.13740615184058 -21.333791834049183 -7.40189821273877 -22.386112817544102 4.597690953122978 -16.89681169112681 -10.861711725527616 -4.949732467741445 8.958984662170662 -1.1819912851379115 -0.45063102233439833 -9.203536961318406 0.034024690779786204 -7.13299548086633 0.11614522376437308 -3.960415202326126 -2.6639521518653186 -2.8380134407947595 4.178880946495767 -1.2601821484578757 1.277864962418851 -4.312737656572622 -4.572785865059138 
0	675.58878498724 122.48139217540685 -40.9157733420976 -12.660248083626456 -40.18145126664557 -1.0122419609210758 -8.765476727225609 -22.663470838162937 -5.784922011737232 17.320516491230325 0.3179752730816961 6.207876878275222 -21.936903016885406 -0.6563972608868927 -3.0598935102095277 -3.572757833328872 -4.565779279498828 -1.9868245860777347 -8.274837577045018 5.736619905090502 -2.370797543064326 -0.07057146224118628 -10.573781863394567 -8.347016456608156 
2	689.713859255709 100.66009700231311 -20.593295543099433 -7.187275142060953 -20.61271169681307 -2.273716424912187 -20.63205171328294 -17.149362147038616 -5.2450556226497405 8.556062422224302 -3.459007033104465 7.663341513102795 -12.543639474207321 1.6640255629698606 -4.8451190343232 -6.189471177674058 -2.3463068111815324 0.3637644775941491 -7.772113704512823 4.906285190563631 -3.5079333514075834 -2.663806377810159 -9.420615222501825 -8.14870533289083 
0	667.3925823104747 110.47379960686426 -21.464738616694405 21.140488705905536 -24.875867622794164 -9.643490040315752 -19.744702107833394 -24.571738487378745 -8.227847512891545 4.197862535165056 -8.470564201389385 0.4790656337787455 -13.052382222635314 0.3363514531699173 -2.368956091595105 -4.9257537903326645 -10.421735067681997 -2.1976223606269483 -7.193993345969838 6.0540675327410645 -10.144811450943468 -4.608433695772231 -8.366105168519336 -2.8405768895941876 
2	736.0274220821855 108.4821028909174 -53.67493864883413 4.779899874724097 -44.90087210539854 -0.5169357361088632 -2.900251207521464 -30.066985962232934 -4.879736532708939 9.756096288783825 -13.491144545506994 0.35292284516290173 -17.925508418822066 -9.68390096883323 0.8483829707936437 -4.764544719809538 -9.227339752668543 -2.1053939428169413 -10.385047333384904 7.800615662732438 -7.281812023662594 -2.8034613967069584 -14.23933899543084 -0.32441102849920295 
0	671.2199321332056 121.58730700041173 -51.29029121429548 -13.72168165682927 -45.36696425055072 5.1886440505215985 -9.827404903516324 -22.202344473056712 -0.286537384403118 19.669575201164836 -3.064005014284111 -6.33386207151698 -14.900494813712092 1.1517267189007063 -9.451451509667718 -0.9215961844001055 -4.42867420572846 -5.657630600907471 -1.9630176943729678 2.2320366134995964 -9.879532587247445 -2.484785634497979 -6.648569730966237 -5.187276745608831 
2	669.9872363341902 85.69627759413066 -19.435317659719534 -6.2849230017152555 -30.562988941194195 -0.13282128443565439 -22.72135174358751 -15.297662108240747 -6.561818677934579 9.57117860131593 -4.487648602692811 -1.5673372216210106 -8.74693335704598 0.6261879676265727 -1.9141750112398954 -4.030948633473332 -5.828578490391 -1.4969369016687093 -3.9556607968151143 4.624382392804055 -8.333961941939558 2.78249895632173 1.5401878710474284 4.465672673195816 
0	674.831692474363 114.8918511603933 -39.12500440562229 -6.933447404637568 -39.93294397672021 1.877859294658124 -13.21882296661764 -16.37016049988558 -7.774387749229031 17.521884694395382 3.976634160465804 -2.002948009296974 -15.406307485484017 -3.3942707240025753 -4.2869383306439826 -6.088596465024318 -2.80114178274569 -4.092157286299472 -5.164917064830129 2.993317917281695 -4.779681809488543 -0.5459856553856505 -7.334198996940549 -2.7237780260094953 
2	722.4126806900894 105.7750065096254 -17.923578063265463 0.21467783173619517 -28.95933965111996 -0.6906841935108151 -24.226196945555873 -14.117298066308091 -16.10572577080407 10.820382983894817 0.3677972212082476 2.632508322790512 -12.192027946683266 -8.400934597696873 -2.3716338911495556 -9.623161937079479 -6.274770210503284 -0.3461176629772845 -13.585670302686918 -1.463281866218575 -6.992352989652662 -4.136891266111594 -9.591127598891664 -2.9334652930025755 
0	691.1232902588191 109.25243021313973 -24.02958995473616 3.3314917055283355 -38.429138787692935 5.32357076204011 -17.40339924323363 -10.354992928108718 -15.474414244355971 15.004500950229655 11.905214211562349 -0.37891975130098815 -13.522959307327987 -16.823723439659574 4.54704556836379 -14.425875362163467 -7.596415964198618 -0.16511110681388866 -11.30647010256042 -1.3682311677530388 -5.636524076613057 -3.1367485947470426 -13.82522148431281 -5.360618000591508 
2	698.9635524754495 98.98478829204832 -6.468403740016422 11.355455542139799 -20.258253720675565 1.5302777607013853 -13.57640209980649 -10.487141124082163 -13.007525444107033 5.1758301640234565 -2.232096818251763 0.22058931773847731 -8.843410111294686 -2.9665839593682324 -2.6787537091360436 -9.38252156941639 -9.95084491847882 4.076152721831575 -12.573404531195568 -0.501996541477376 -8.981759629444225 -6.103137921711215 -9.181011704088824 -2.619837893899941 
0	693.9400782921801 89.25271088538325 -12.541247304228198 6.675144123000523 -20.202580863763007 0.06646323416580996 -22.01228736363043 -14.074126581729868 -14.039974296783662 2.7211173989882687 -5.766765424323041 3.1746316694618675 -11.44625263325708 -7.344296219980856 -4.926237979233344 -8.849830993505455 -9.889061366309546 3.262078582827508 -6.120899091703563 5.961963089871002 -7.133705843458762 -4.347122098566335 -12.71514382429444 -7.3508486928664425 
